cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,cand_name,cand_pty_affil,cand_office,tran_id,file_num,memo_cd,memo_text,sub_id
C00694323,N,YE,P2020,202201319488952100,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,12102021,120,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AA97079E2901F45D79FD,1566650,NA,NA,4022220221414336500
C00694323,N,YE,P2020,202201319488952100,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,10292021,9,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AA973FD21D5D64292AF8,1566650,NA,NA,4022220221414314e3
C00694323,N,YE,P2020,2.0220131948895318e+17,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,5,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AAD4CBD8288314B94AEF,1566650,NA,NA,4022220221414195700
C00694323,N,YE,P2020,202201319488953570,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,12272021,31,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,AAEB1544E32D84DDC8D7,1566650,NA,NA,4022220221414263e3
C00694323,N,YE,P2020,202201319488952450,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12112021,5,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AAAB5A123353A480999A,1566650,NA,NA,4.0222202214141757e+18
C00694323,N,YE,P2020,202201319488952600,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,12022021,0,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AAB46D5A3EDD346DF925,1566650,NA,NA,4022220221414186e3
C00694323,N,YE,P2020,202201319488953440,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,08112021,25,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AAE333A4196714145870,1566650,NA,NA,4022220221414247e3
C00694323,N,YE,P2020,202201319488952900,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,09032021,3,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AAC3A8ABF9546453CA93,1566650,NA,NA,4022220221414311e3
C00694323,N,YE,P2020,202201319488953060,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,11022021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AACDEDC5B89924F85961,1566650,NA,NA,4022220221414305e3
C00694323,N,YE,P2020,202201319488953060,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12302021,0,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AACCBFD7BD3B34C3CA3C,1566650,NA,NA,4022220221414306e3
C00694323,N,YE,P2020,202201319488953100,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,09262021,6,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AAD028C42EEA54E0DB0A,1566650,NA,NA,4022220221414312400
C00694323,N,YE,P2020,202201319488952e3,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,2,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AA92B7D4962BE4343A83,1566650,NA,NA,4022220221414334500
C00694323,N,YE,P2020,202201319488952350,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,11132021,15,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AAA5E04CE60254F619D4,1566650,NA,NA,4022220221414286300
C00694323,N,YE,P2020,202201319488951970,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12152021,1,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AA9118083845D4CE8B56,1566650,NA,NA,4022220221414336e3
C00694323,N,YE,P2020,2.0220131948895238e+17,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,11292021,5,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AAA93BBAC00FE4B96A3A,1566650,NA,NA,4022220221414177300
C00694323,N,YE,P2020,202201319488952320,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12012021,10,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AAA47AF46A2554F868EA,1566650,NA,NA,4022220221414271e3
C00694323,N,YE,P2020,202201319488952320,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08262021,25,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAA48147A9E6F4EFFA08,1566650,NA,NA,4022220221414274e3
C00694323,N,YE,P2020,202201319488951900,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,07122021,25,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AA8D99E9F55824027ACE,1566650,NA,NA,4022220221414325e3
C00694323,N,YE,P2020,202201319488953e3,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,12272021,3,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,AAC8C68FF9E8C4088A5A,1566650,NA,NA,4022220221414312e3
C00694323,N,YE,P2020,202201319488952960,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08062021,50,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAC77BB0A37CC45A5BE5,1566650,NA,NA,4022220221414292e3
C00694323,N,YE,P2020,202201319488954500,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12112021,25,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB1FFF7997EF84125A59,1566650,NA,NA,4022220221414374e3
C00694323,N,YE,P2020,202201319488954340,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,07132021,25,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AB17C7F2C18BA45F78DB,1566650,NA,NA,4022220221414379e3
C00694323,N,YE,P2020,202201319488950660,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,11092021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AA4633657DDA84FE1AA9,1566650,NA,NA,402222022141398e4
C00694323,N,YE,P2020,202201319488950560,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,10022021,10,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AA40B7E187B1F4D18A23,1566650,NA,NA,4022220221413982e3
C00694323,N,YE,P2020,202201319488950600,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12032021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AA417636E1C6A473EA3A,1566650,NA,NA,4022220221413977600
C00694323,N,YE,P2020,202201319488951780,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,12092021,0,C00541862,H4MO08162,"SMITH, JASON T",REP,H,AA8556B7EB4674AA4A1F,1566650,NA,NA,4022220221413965300
C00694323,N,YE,P2020,202201319488950620,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,08022021,5,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AA436EFBB88CE415C99B,1566650,NA,NA,4022220221413980700
C00694323,N,YE,P2020,202201319488950560,24K,CCM,SCHMITT FOR SENATE,SAINT LOUIS,MO,63122,NA,NA,09162021,2900,C00775015,S2MO00544,"SCHMITT, ERIC",REP,S,AA3FE56A29BA0441A81E,1566650,NA,NA,4022220221413980700
C00694323,N,YE,P2020,202201319488954500,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,09252021,1,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AB1FA358C417D4535A68,1566650,NA,NA,4022220221414374e3
C00694323,N,YE,P2020,202201319488954270,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,09112021,0,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AB1411EB085E3441BBDE,1566650,NA,NA,4022220221414363600
C00694323,N,YE,P2020,202201319488953660,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,11092021,60,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AAF02F77996184A3C909,1566650,NA,NA,4022220221414148600
C00694323,N,YE,P2020,202201319488954460,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,647010531,NA,NA,08162021,1,C00464602,S2MO00593,"HARTZLER, VICKY J",REP,S,AB1E15EE5137246C3AB6,1566650,NA,NA,4022220221414366e3
C00694323,N,YE,P2020,202201319488954940,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,09032021,1,C00541862,H4MO08162,"SMITH, JASON T",REP,H,AB39515E4B7A5413C80D,1566650,NA,NA,4022220221414495e3
C00694323,N,YE,P2020,202201319488954850,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,08062021,9,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AB3405DFB453044F2A87,1566650,NA,NA,402222022141449e4
C00694323,N,YE,P2020,202201319488954850,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12032021,25,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB335ACC1FE834A338A5,1566650,NA,NA,4022220221414494700
C00694323,N,YE,P2020,202201319488953250,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,12082021,50,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AAD9B37DB61E7433F89F,1566650,NA,NA,4022220221414205400
C00694323,N,YE,P2020,202201319488952740,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,08122021,15,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AABBA4A8B046C4EA08A2,1566650,NA,NA,4022220221414223e3
C00694323,N,YE,P2020,202201319488952830,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08152021,10,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAC102A77A9864832BA3,1566650,NA,NA,4022220221414230500
C00694323,N,YE,P2020,202201319488952770,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12152021,4,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AABE1DE20521A4EEAA63,1566650,NA,NA,4022220221414226e3
C00694323,N,YE,P2020,202201319488953730,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,07132021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AAF4CEF9212854304976,1566650,NA,NA,4022220221414157e3
C00694323,N,YE,P2020,202201319488952860,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,25,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AAC21386D15F1466990D,1566650,NA,NA,4022220221414229e3
C00694323,N,YE,P2020,202201319488952640,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08302021,5,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAB62764682EA4CBAABE,1566650,NA,NA,4022220221414226400
C00694323,N,YE,P2020,202201319488955420,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12122021,50,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AB55988AAD2824879A44,1566650,NA,NA,4022220221414450700
C00694323,N,YE,P2020,202201319488955260,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08202021,2,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AB4B705D896EC404F98A,1566650,NA,NA,4022220221414445e3
C00694323,N,YE,P2020,2.0220131948895478e+17,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,08162021,15,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AB2F9790C2245457DA06,1566650,NA,NA,4022220221414503e3
C00694323,N,YE,P2020,202201319488953340,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,09152021,2000,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AADE091F8DFEC4472827,1566650,NA,NA,4022220221414242e3
C00694323,N,YE,P2020,202201319488955170,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,10082021,1,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AB46AA9CD027F40DBA7B,1566650,NA,NA,4022220221414394e3
C00694323,N,YE,P2020,202201319488955e3,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,25,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AB3C96EFA31AB425492A,1566650,NA,NA,4022220221414399e3
C00694323,N,YE,P2020,202201319488952700,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,25,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AABAC8BDD86A34356869,1566650,NA,NA,4022220221414225400
C00694323,N,YE,P2020,202201319488953800,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,09012021,12,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAF7FB253E4CF4E54A46,1566650,NA,NA,4022220221414164500
C00694323,N,YE,P2020,202201319488957570,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,10202021,0,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,ABD0825784F5143F29F3,1566650,NA,NA,4022220221414554e3
C00694323,N,YE,P2020,202201319488954720,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12192021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB2C309680F3645C6970,1566650,NA,NA,4022220221414417400
C00694323,N,YE,P2020,202201319488957340,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,09032021,6,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,ABC3C2B5336054B37A49,1566650,NA,NA,4022220221414557700
C00694323,N,YE,P2020,202201319488954750,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,12222021,50,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AB2DC86524EC8445AA31,1566650,NA,NA,4022220221414430700
C00694323,N,YE,P2020,2.0220131948895722e+17,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12272021,20,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,ABBC4FB5557A84118A1E,1566650,NA,NA,4022220221414636e3
C00694323,N,YE,P2020,202201319488954620,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12202021,10,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB27962D24C4544D2B96,1566650,NA,NA,4022220221414415e3
C00694323,N,YE,P2020,202201319488954700,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,11032021,20,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AB2BCF568B3524898A69,1566650,NA,NA,4022220221414414300
C00694323,N,YE,P2020,202201319488956220,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,12272021,12,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,AB820EBB2BF984A02B5B,1566650,NA,NA,4022220221414566400
C00694323,N,YE,P2020,202201319488954720,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,09032021,12,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB2D5C662F95E4F5FAB4,1566650,NA,NA,4.0222202214144317e+18
C00694323,N,YE,P2020,202201319488954530,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,09032021,1,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AB21F2D9ED657437A867,1566650,NA,NA,4022220221414417400
C00109017,N,M2,P2022,202202209491895800,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,01312022,5000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,18597599,1571196,NA,NA,4030320221459494400
C00109017,N,M2,P2022,202202209491895800,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,01312022,5000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,18597591,1571196,NA,NA,4030320221459494400
C00107235,N,M2,G2022,202202209491843680,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,01192022,2000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,640E86884D1E5AC7576,1571086,NA,NA,4030320221459494e3
C00694323,N,YE,P2020,202201319488952260,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,11022021,10,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AAA0B6DAF76A0457F931,1566650,NA,NA,4022220221414267400
C00694323,N,YE,P2020,202201319488952300,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,07222021,15,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AAA3380AC63E543CB890,1566650,NA,NA,4022220221414267400
C00005249,N,M2,G2022,202202199491829540,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,01262022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,18859622,1570868,NA,NA,4030320221459492400
C00005249,N,M2,G2022,202202199491829540,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,01262022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,18859629,1570868,NA,NA,4030320221459492400
C00237065,N,M3,P2022,202203079493742460,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,02012022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,16505310,1572714,NA,NA,4030720221459664e3
C00540518,N,M3,P2022,202203049493737300,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,65075,NA,NA,02252022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,BA9B0379EFA504905BD1,1572566,NA,NA,4030420221459567600
C00073056,N,M3,P2024,202203079493742700,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,02022022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.35378,1572749,NA,NA,4030720221459664e3
C00694323,N,YE,P2020,202201319488952350,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,12082021,8,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AAA5B0DA46A9E46DC879,1566650,NA,NA,4022220221414283e3
C00694323,N,YE,P2020,202201319488952220,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,NA,NA,11202021,1,C00783464,H2MO04140,"BURKS, TAYLOR",REP,H,AA9EE3F83F4C347109EE,1566650,NA,NA,4022220221414268e3
C00694323,N,YE,P2020,202201319488952220,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,09032021,6,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AA9EC248DF46A448DB0E,1566650,NA,NA,4022220221414267e3
C00308478,N,M3,P2022,202203079493743100,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,02232022,5000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.12800,1572827,NA,NA,4030820221459692500
C00040329,N,M3,P2022,202203089493745570,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,NA,NA,02082022,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,500061025,1572954,NA,NA,4030920221460422700
C00694323,N,YE,P2020,202201319488952860,24K,CCM,DAVE SCHATZ FOR SENATE,SAINT LOUIS,MO,63131,NA,NA,12282021,5,C00794388,S2MO00643,"SCHATZ, DAVE",REP,S,AAC1D8A8AD64641DC9E9,1566650,NA,NA,4022220221414236700
C00197095,N,M3,G2022,202203119493771520,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,02142022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,18938533C72C0EFD995,1573538,NA,NA,4031420221460684300
C00197095,N,M3,P2022,202203119493771520,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,02142022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B24091831120B3A290F,1573538,NA,NA,4031420221460684300
C00362624,N,M3,P2022,202203119493771680,24K,CCM,JASON SMITH FOR CONGRESS,WASHINGTON,DC,20003,NA,NA,02232022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,EB3096,1573546,NA,NA,4031420221460684300
C00694323,N,YE,P2020,202201319488956320,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,10052021,50,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AB87AFB7C19584E3C927,1566650,NA,NA,4022220221414567e3
C00694323,N,YE,P2020,202201319488952350,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,09032021,0,C00304758,S0MO00183,"BLUNT, ROY",REP,S,AAA6B89176A5649A8913,1566650,NA,NA,4022220221414287400
C00694323,N,YE,P2020,202201319488952300,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,11042021,10,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,AAA282A7430CB4037825,1566650,NA,NA,4022220221414281e3
C00694323,N,YE,P2020,202201319488956600,24K,CCM,MARK MCCLOSKEY FOR MISSOURI,SAINT LOUIS,MO,63108,NA,NA,07312021,25,C00779967,S2MO00585,"MCCLOSKEY, MARK T",REP,S,AB978F4CA9AA74CE29CD,1566650,NA,NA,4022220221414631400
C00363945,N,M3,P2022,202203149493772670,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,02102022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,6C312D84BCDD3BE32CC,1573697,NA,NA,4031420221460685e3
C00363945,N,M3,P2022,202203149493772670,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,02102022,1500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,FD3453BDCE20C50D44D,1573697,NA,NA,4031420221460685e3
C00001636,N,M3,P2022,202203099493748500,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,20003,NA,NA,02072022,2000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.39204,1573074,NA,NA,4030920221460422700
C00694323,N,YE,P2020,202201319488954500,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,09032021,0,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,AB1F235DF936B4295989,1566650,NA,NA,4022220221414384e3
C00694323,N,YE,P2020,202201319488954430,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,12042021,0,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB1BD313CEA5C4FAEB73,1566650,NA,NA,4022220221414373400
C00694323,N,YE,P2020,202201319488954430,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,10122021,2900,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,AB1CFC5111EAC42AB8A6,1566650,NA,NA,4022220221414384e3
C00164145,A,M3,G2022,202203099493761060,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,02282022,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,FB7C08914A53397A9E7,1573170,NA,NA,4031020221460569e3
C00406124,N,M2,P,202202280300399840,24K,NA,GRAVES FOR CONGRESS,KANSAS CITY,MO,64151,NA,NA,01032022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB030822985019,1572898,NA,NA,2030920221460431e3
C00694323,N,YE,P2020,202201319488955300,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,12272021,3,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,AB4E2AD97A53B4F9BA36,1566650,NA,NA,4022220221414436e3
C00694323,N,YE,P2020,202201319488955360,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,NA,NA,12082021,50,C00774059,S2MO00536,"GREITENS, ERIC",REP,S,AB51E75724462488A979,1566650,NA,NA,4022220221414444e3
C00147066,N,M3,P2022,202203119493767940,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,02242022,3500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,85367021,1573479,NA,POLITICAL CONTRIBUTION,4031120221460609e3
C00147066,N,M3,P2022,202203119493767940,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,02242022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,85367026,1573479,NA,POLITICAL CONTRIBUTION,4031120221460609e3
C00214981,N,M3,P2022,202203109493765660,24K,CCM,KALENA BRUCE FOR CONGRESS,STOCKTON,MO,65785,NA,NA,02182022,5000,C00786889,H2MO04173,"BRUCE, KALENA",REP,H,11247439,1573294,NA,NA,4031020221460569600
C00161414,A,M3,P2022,202203109493765730,24K,CCM,BLAINE FOR CONGRESS,ST ELIZABETH,MO,65075,NA,NA,02022022,1500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B003325S000003L23,1573296,NA,NA,4031120221460609e3
C00161414,A,M3,G2022,202203109493765730,24K,CCM,BLAINE FOR CONGRESS,ST ELIZABETH,MO,65075,NA,NA,02022022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B003325S000004L23,1573296,NA,NA,4031120221460609e3
C00161414,A,M3,G2022,202203109493765730,24K,CCM,BLAINE FOR CONGRESS,ST ELIZABETH,MO,65075,NA,NA,02242022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B003332S000001L23,1573296,NA,NA,4031120221460609e3
C00012328,N,M3,P2022,202203109493765760,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,NA,NA,02142022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,BF07D201A6853446FB1A,1573298,NA,NA,4031020221460569e3
